Unnamed: 0,Country Name,Regional Indicator,Year,Life Ladder,Log GDP Per Capita,Social Support,Healthy Life Expectancy At Birth,Freedom To Make Life Choices,Generosity,Perceptions Of Corruption,Positive Affect,Negative Affect,Confidence In National Government
940,Italy,Western Europe,2020,6.488356113,10.57298946,0.889824033,71.97499847,0.718155444,-0.154799536,0.844094574,0.613840938,0.311002165,0.374515772
1011,Kazakhstan,Commonwealth of Independent States,2020,6.168269157,10.1409874,0.966448963,65.40000153,0.872100115,-0.060331773,0.660798848,0.619988978,0.150359914,0.719707191
1044,Kosovo,Central and Eastern Europe,2020,6.294414043,9.278607368,0.792374492,,0.879837573,0.304365307,0.90989387,0.592677712,0.201458037,0.247848466
1072,Kyrgyzstan,Commonwealth of Independent States,2020,6.249586105,8.460876465,0.902222991,66.32499695,0.934885323,0.103569753,0.931317508,0.672106743,0.257813066,0.493402541
1098,Latvia,Central and Eastern Europe,2020,6.229008675,10.32772541,0.928012192,66.30000305,0.820111692,-0.083579808,0.808821976,0.673573732,0.201582372,0.30678907
1152,Lithuania,Central and Eastern Europe,2020,6.39137888,10.52316093,0.952544093,67.05000305,0.824060559,-0.127253518,0.829204798,0.626345754,0.201912001,0.474045336
1235,Malta,Western Europe,2020,6.156822681,10.61498928,0.937920272,71.55000305,0.930600464,-0.00296971,0.67462635,0.576041937,0.410913229,0.814707041
1292,Moldova,Commonwealth of Independent States,2020,5.811628819,9.409337044,0.874061763,64.90000153,0.859083235,-0.057646256,0.941438973,0.698010981,0.267836064,0.181308538
1322,Montenegro,Central and Eastern Europe,2020,5.722162724,9.812590599,0.887129486,67.09999847,0.801855087,0.06348329,0.844687104,0.560456812,0.411377817,0.473739833
1393,Netherlands,Western Europe,2020,7.504447937,10.90181923,0.943956137,71.47499847,0.934522629,0.146807,0.280604511,0.690658092,0.246511325,0.780745983
1470,North Macedonia,Central and Eastern Europe,2020,5.053664207,9.666660309,0.750374198,66.30000305,0.787284732,0.129589304,0.877421141,0.541942358,0.365126073,0.324631155
1482,Norway,Western Europe,2020,7.290032387,11.05955124,0.955979943,71.44999695,0.964561105,0.069376923,0.271083295,0.777274728,0.216033921,0.829234183
1580,Poland,Central and Eastern Europe,2020,6.139455318,10.39043522,0.95317173,68.875,0.767428696,-0.011896272,0.786873639,0.677396119,0.328937918,0.273116618
1595,Portugal,Western Europe,2020,5.767792225,10.3738451,0.874990344,71.125,0.91313076,-0.242256343,0.867157161,0.613749206,0.382812679,0.614669442
1616,Romania,Central and Eastern Europe,2020,6.785142422,10.27720261,0.869008839,66.92500305,0.863305271,-0.158914402,0.91769141,0.667786896,0.25570637,0.23219794
1633,Russia,Commonwealth of Independent States,2020,5.495288849,10.18805695,0.887020171,64.57499695,0.714466453,-0.07624834,0.823047519,0.620991707,0.189521536,0.477703661
1694,Serbia,Central and Eastern Europe,2020,6.041546345,9.812794685,0.852101862,67.02500153,0.843479872,0.144174546,0.824472487,0.579138815,0.357580274,0.524143338
1735,Slovakia,Central and Eastern Europe,2020,6.519098282,10.33747482,0.954159975,68.72499847,0.76189661,-0.079218529,0.900533676,0.694529951,0.274447888,0.307444513
1749,Slovenia,Central and Eastern Europe,2020,6.462076187,10.5213213,0.953437507,70.875,0.958442569,-0.088533178,0.796557486,0.574927151,0.313852519,0.45297423
1810,Spain,Western Europe,2020,6.502175331,10.49038219,0.934934676,72.22499847,0.783256531,-0.124827951,0.729977489,0.671131015,0.316617101,0.381767094
1863,Sweden,Western Europe,2020,7.314341068,10.84605598,0.93558234,72.02500153,0.951181591,0.085886888,0.203440145,0.717195928,0.22193329,0.671078622
1875,Switzerland,Western Europe,2020,7.508435249,11.13707161,0.946316481,72.69999695,0.917343259,-0.072107695,0.280367136,0.730246305,0.19322899,0.846330702
1914,Tajikistan,Commonwealth of Independent States,2020,5.373398781,8.203014374,0.789744556,62.15000153,,-0.051335339,0.549786448,0.651893914,0.344161272,
2036,Ukraine,Commonwealth of Independent States,2020,5.269675732,9.42607975,0.884686291,64.42500305,0.784273446,0.123323813,0.945668995,0.628791153,0.284736186,0.230166271
2068,United Kingdom,Western Europe,2020,6.798177242,10.64504623,0.929353237,70.19999695,0.884624004,0.19695583,0.490203947,0.717481315,0.224655122,0.346972853
2118,Uzbekistan,Commonwealth of Independent States,2020,5.841929913,8.901668549,0.849564791,65.0,0.928216279,0.193077326,0.642043591,0.67792666,0.278508723,0.89849627
