Unnamed: 0,Country Name,Regional Indicator,Year,Life Ladder,Log GDP Per Capita,Social Support,Healthy Life Expectancy At Birth,Freedom To Make Life Choices,Generosity,Perceptions Of Corruption,Positive Affect,Negative Affect,Confidence In National Government
827,Iceland,Western Europe,2019,7.532504559,10.94945812,0.981824577,72.0,0.959470093,,0.698707938,0.787222624,0.17770353,0.521377087
905,Ireland,Western Europe,2019,7.254841328,11.36999321,0.943726361,71.09999847,0.892458677,0.068902165,0.372803569,0.758422494,0.223299861,0.581215978
939,Italy,Western Europe,2019,6.445416927,10.6628685,0.83840245,71.90000153,0.709478855,-0.086302891,0.865528047,0.568893611,0.327960074,0.221925855
1010,Kazakhstan,Commonwealth of Independent States,2019,6.272268295,10.17929173,0.951050103,65.0,0.852387428,-0.058803622,0.708279192,0.711475492,0.139132932,0.671793461
1043,Kosovo,Central and Eastern Europe,2019,6.425144196,9.334190369,0.842511177,,0.841189623,0.244229168,0.920297265,0.611600041,0.140792355,0.308195412
1071,Kyrgyzstan,Commonwealth of Independent States,2019,5.685220718,8.567575455,0.877027869,65.80000305,0.920436263,-0.004854264,0.884539902,0.624949574,0.207229063,0.507123172
1097,Latvia,Central and Eastern Europe,2019,5.969753742,10.34298897,0.935501277,66.19999695,0.697935104,-0.198384285,0.789227486,0.537305117,0.211630687,0.239407673
1151,Lithuania,Central and Eastern Europe,2019,6.064097881,10.52364635,0.917577505,66.69999695,0.780266464,-0.255955368,0.782501221,0.56804961,0.276054353,0.407248467
1165,Luxembourg,Western Europe,2019,7.404015541,11.64870167,0.912104547,71.59999847,0.930321217,-0.050124425,0.389598429,0.741738081,0.211639807,0.780171037
1234,Malta,Western Europe,2019,6.73297739,10.72401428,0.921578526,71.5,0.923966825,0.079577953,0.689410567,0.641677618,0.356243938,0.704372525
1291,Moldova,Commonwealth of Independent States,2019,5.803450584,9.47502327,0.809167087,64.5,0.783664584,-0.09557578,0.883822501,0.599834442,0.261620939,0.307176173
1321,Montenegro,Central and Eastern Europe,2019,5.386024952,9.977564812,0.831624925,67.0,0.694162488,-0.108958878,0.81999737,0.546632111,0.365958124,0.405451059
1392,Netherlands,Western Europe,2019,7.42526865,10.94701099,0.941477478,71.40000153,0.88559252,0.208546594,0.360068113,0.728164434,0.230502278,0.616572261
1469,North Macedonia,Central and Eastern Europe,2019,5.015485287,9.727708817,0.814638495,66.09999847,0.724710405,0.019857395,0.922597229,0.515054047,0.303605884,0.265988678
1481,Norway,Western Europe,2019,7.442139626,11.07263565,0.941784024,71.40000153,0.954044461,0.105307363,0.270571798,0.781727433,0.195486501,0.597986996
1579,Poland,Central and Eastern Europe,2019,6.24209404,10.40909195,0.878268242,68.69999695,0.882885754,-0.234856516,0.696057379,0.612847447,0.168089688,0.497986019
1594,Portugal,Western Europe,2019,6.095473289,10.46154976,0.876082599,71.0,0.8823511,-0.238181174,0.915165603,0.675313532,0.299874753,0.43560499
1615,Romania,Central and Eastern Europe,2019,6.129942417,10.30916405,0.841905951,66.80000305,0.84754318,-0.225549594,0.954130709,0.604940474,0.243659228,0.160088375
1632,Russia,Commonwealth of Independent States,2019,5.440523624,10.21297646,0.910098851,64.19999695,0.714766085,-0.119939663,0.847705066,0.632024169,0.200421557,0.436963826
1693,Serbia,Central and Eastern Europe,2019,6.241407394,9.815207481,0.903294265,66.90000153,0.752504587,-0.043919254,0.813141823,0.474295795,0.24213022,0.473505408
1734,Slovakia,Central and Eastern Europe,2019,6.243428707,10.37266159,0.933088303,68.5,0.771121562,-0.131159246,0.925846696,0.676153421,0.251806319,0.230972826
1748,Slovenia,Central and Eastern Europe,2019,6.665273666,10.5721941,0.949402273,70.69999695,0.945430517,-0.106444225,0.785441816,0.621658623,0.227838457,0.397150725
1809,Spain,Western Europe,2019,6.457449436,10.61546421,0.949013472,72.09999847,0.777966738,-0.052578475,0.73033762,0.636199594,0.31551832,0.367785871
1862,Sweden,Western Europe,2019,7.398092747,10.87522411,0.93364507,71.90000153,0.941515207,0.08712472,0.250087917,0.774585247,0.201999709,0.513281763
1874,Switzerland,Western Europe,2019,7.69422102,11.16841984,0.948512852,72.5,0.913166702,0.029311452,0.293700755,0.742527902,0.170761779,0.80661273
1913,Tajikistan,Commonwealth of Independent States,2019,5.464015484,8.181798935,0.87982291,62.0,,-0.050671123,0.490029365,0.663062751,0.178497195,
2005,Turkmenistan,Commonwealth of Independent States,2019,5.474299908,9.615312576,0.981501758,62.09999847,0.891526878,0.284132421,,0.49389109,0.183343247,
2035,Ukraine,Commonwealth of Independent States,2019,4.701762199,9.457587242,0.88272649,64.30000305,0.715311766,-0.084162027,0.885004938,0.548534453,0.201131731,0.374282002
2067,United Kingdom,Western Europe,2019,7.157151222,10.76558113,0.942681074,70.09999847,0.85403955,0.265269667,0.485092282,0.738786042,0.251014441,0.340828866
2117,Uzbekistan,Commonwealth of Independent States,2019,6.154049397,8.90220356,0.915275931,64.69999695,0.970294535,0.298114806,0.511196852,0.751279771,0.219745517,0.960944533
